company,sector,domain,metric,value,period,date
NeuralNet Labs,AI/ML,Finance,ebitda,466128613.19020593,2017-08,2017-08-18T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,587700449.4525354,2017-09,2017-09-17T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,1076152644.3091094,2017-10,2017-10-17T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,1272709677.8567607,2017-11,2017-11-16T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,1715640499.3798368,2017-12,2017-12-16T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,2900800936.6428604,2018-01,2018-01-15T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,3545693263.4968615,2018-02,2018-02-14T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,4209243341.4746766,2018-03,2018-03-16T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,5573737195.602668,2018-04,2018-04-15T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,7593442446.496469,2018-05,2018-05-15T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,8928560580.982933,2018-06,2018-06-14T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,8228565052.29987,2018-07,2018-07-14T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,10669261551.344276,2018-08,2018-08-13T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,13003172163.718021,2018-09,2018-09-12T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,18199520302.515385,2018-10,2018-10-12T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,22598923697.156883,2018-11,2018-11-11T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,27071610062.03544,2018-12,2018-12-11T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,46886531875.53615,2019-01,2019-01-10T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,63025195429.42443,2019-02,2019-02-09T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,90240510965.6901,2019-03,2019-03-11T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,108151192357.50641,2019-04,2019-04-10T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,136356278316.94955,2019-05,2019-05-10T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,217203409583.6743,2019-06,2019-06-09T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,291747763461.16626,2019-07,2019-07-09T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,431067270814.3045,2019-08,2019-08-08T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,495865857477.17084,2019-09,2019-09-07T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,600016723003.3761,2019-10,2019-10-07T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,700818167393.8396,2019-11,2019-11-06T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,932996666788.1206,2019-12,2019-12-06T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,1269797383533.0664,2020-01,2020-01-05T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,1636053555604.603,2020-02,2020-02-04T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,1657476691859.4226,2020-03,2020-03-05T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,2625797080785.3423,2020-04,2020-04-04T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,3543903243772.662,2020-05,2020-05-04T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,4109982585879.9575,2020-06,2020-06-03T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,4006259590013.8726,2020-07,2020-07-03T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,7150101134973.501,2020-08,2020-08-02T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,10062016333959.379,2020-09,2020-09-01T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,10640571885334.074,2020-10,2020-10-01T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,13238519622565.531,2020-10,2020-10-31T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,18039644542283.188,2020-11,2020-11-30T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,28485391252881.85,2020-12,2020-12-30T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,40334411442298.25,2021-01,2021-01-29T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,56109912874904.02,2021-02,2021-02-28T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,72757934492064.25,2021-03,2021-03-30T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,92143487935515.36,2021-04,2021-04-29T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,131279868089692.9,2021-05,2021-05-29T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,163856868506601.53,2021-06,2021-06-28T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,176457232371209.34,2021-07,2021-07-28T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,275889224850014.25,2021-08,2021-08-27T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,248996383466127.47,2021-09,2021-09-26T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,326326238928765.2,2021-10,2021-10-26T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,379881884549580.6,2021-11,2021-11-25T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,670879859596364.6,2021-12,2021-12-25T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,772942689176341.8,2022-01,2022-01-24T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,1221515345831801.0,2022-02,2022-02-23T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,1354111350834889.8,2022-03,2022-03-25T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,1717470266405370.5,2022-04,2022-04-24T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,2808184184581142.0,2022-05,2022-05-24T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,4092410699878233.5,2022-06,2022-06-23T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,4433756772301591.5,2022-07,2022-07-23T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,5637811670412814.0,2022-08,2022-08-22T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,6718289367473552.0,2022-09,2022-09-21T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,9394158254945452.0,2022-10,2022-10-21T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,9594186467556512.0,2022-11,2022-11-20T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,1.2723218929499236e+16,2022-12,2022-12-20T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,2.425555808814026e+16,2023-01,2023-01-19T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,3.577248976043532e+16,2023-02,2023-02-18T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,5.130501286207846e+16,2023-03,2023-03-20T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,6.928304083308762e+16,2023-04,2023-04-19T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,9.639076704931234e+16,2023-05,2023-05-19T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,1.1008804987289712e+17,2023-06,2023-06-18T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,1.6883052678393808e+17,2023-07,2023-07-18T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,2.3091745791368438e+17,2023-08,2023-08-17T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,2.9501922075161594e+17,2023-09,2023-09-16T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,5.4844312577759085e+17,2023-10,2023-10-16T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,8.602583729539725e+17,2023-11,2023-11-15T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,1.3382605414694244e+18,2023-12,2023-12-15T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,1.9450170635323218e+18,2024-01,2024-01-14T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,2.1397332929535631e+18,2024-02,2024-02-13T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,2.6373684740417413e+18,2024-03,2024-03-14T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,1.7536582348209426e+18,2024-04,2024-04-13T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,2.224811769056332e+18,2024-05,2024-05-13T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,3.180923723954963e+18,2024-06,2024-06-12T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,3.913164739257595e+18,2024-07,2024-07-12T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,4.501113030025224e+18,2024-08,2024-08-11T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,5.581195254947744e+18,2024-09,2024-09-10T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,7.85493456898545e+18,2024-10,2024-10-10T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,9.68640643801037e+18,2024-11,2024-11-09T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,1.2350190779602317e+19,2024-12,2024-12-09T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,1.808027807909055e+19,2025-01,2025-01-08T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,2.5481021312722362e+19,2025-02,2025-02-07T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,3.640710449765409e+19,2025-03,2025-03-09T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,3.5823917507487547e+19,2025-04,2025-04-08T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,5.765148296332124e+19,2025-05,2025-05-08T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,5.979998410365665e+19,2025-06,2025-06-07T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,6.328326158034203e+19,2025-07,2025-07-07T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,9.893524350338023e+19,2025-08,2025-08-06T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,1.5299519794059847e+20,2025-09,2025-09-05T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,1.972295275308992e+20,2025-10,2025-10-05T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,2.55620907178415e+20,2025-11,2025-11-04T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,3.4245279310844946e+20,2025-12,2025-12-04T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,3.921560060486421e+20,2026-01,2026-01-03T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,4.894090282184631e+20,2026-02,2026-02-02T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,6.65934736127193e+20,2026-03,2026-03-04T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,8.887386344573235e+20,2026-04,2026-04-03T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,1.0003604447427962e+21,2026-05,2026-05-03T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,1.5838610035343027e+21,2026-06,2026-06-02T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,2.539006480080044e+21,2026-07,2026-07-02T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,3.7562286291732985e+21,2026-08,2026-08-01T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,4.3530734279271755e+21,2026-08,2026-08-31T00:00:00
NeuralNet Labs,AI/ML,Finance,ebitda,3.9365167474337487e+21,2026-09,2026-09-30T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,250000.0,2015-01,2015-01-01T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,251524.40142967034,2015-01,2015-01-31T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,262294.3261983592,2015-03,2015-03-02T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,320137.0880418731,2015-04,2015-04-01T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,459882.60373738344,2015-05,2015-05-01T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,417324.3983743151,2015-05,2015-05-31T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,478763.7413269764,2015-06,2015-06-30T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,572396.60355733,2015-07,2015-07-30T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,615101.8257139558,2015-08,2015-08-29T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,769459.1080307023,2015-09,2015-09-28T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,788479.4060923159,2015-10,2015-10-28T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,945395.5422238712,2015-11,2015-11-27T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,1143053.2044500844,2015-12,2015-12-27T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,1293462.199966372,2016-01,2016-01-26T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,1522258.615048945,2016-02,2016-02-25T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,1746338.5412142754,2016-03,2016-03-26T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,2143442.0479576397,2016-04,2016-04-25T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,2485480.229239225,2016-05,2016-05-25T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,2515865.0938379606,2016-06,2016-06-24T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,3044539.616897009,2016-07,2016-07-24T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,3741452.7937842915,2016-08,2016-08-23T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,4549357.308419033,2016-09,2016-09-22T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,4903528.824776045,2016-10,2016-10-22T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,5579743.134895868,2016-11,2016-11-21T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,6171638.188971565,2016-12,2016-12-21T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,5769323.536325101,2017-01,2017-01-20T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,6304792.592137695,2017-02,2017-02-19T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,10246090.381829806,2017-03,2017-03-21T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,9303131.75176578,2017-04,2017-04-20T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,9906661.253253834,2017-05,2017-05-20T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,11657691.47340452,2017-06,2017-06-19T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,11269521.090526562,2017-07,2017-07-19T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,12259574.953804543,2017-08,2017-08-18T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,13983002.807944298,2017-09,2017-09-17T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,15377022.666621394,2017-10,2017-10-17T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,17076481.79021417,2017-11,2017-11-16T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,21078049.662385475,2017-12,2017-12-16T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,24113540.97822102,2018-01,2018-01-15T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,21751181.63487993,2018-02,2018-02-14T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,27629770.50986417,2018-03,2018-03-16T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,32189507.898222223,2018-04,2018-04-15T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,34433653.7823774,2018-05,2018-05-15T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,42119796.66013487,2018-06,2018-06-14T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,49071933.3691678,2018-07,2018-07-14T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,54237771.46401236,2018-08,2018-08-13T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,65990586.80710907,2018-09,2018-09-12T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,64998278.21079078,2018-10,2018-10-12T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,70642556.8881325,2018-11,2018-11-11T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,77854481.69440648,2018-12,2018-12-11T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,97623577.02064417,2019-01,2019-01-10T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,97104194.33500384,2019-02,2019-02-09T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,117097643.43415889,2019-03,2019-03-11T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,115998163.46787111,2019-04,2019-04-10T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,138637053.0787223,2019-05,2019-05-10T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,151044007.29716885,2019-06,2019-06-09T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,182123259.4548723,2019-07,2019-07-09T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,188996074.75349706,2019-08,2019-08-08T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,204398190.15413767,2019-09,2019-09-07T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,222980857.31468704,2019-10,2019-10-07T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,285716268.1877909,2019-11,2019-11-06T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,333420786.005042,2019-12,2019-12-06T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,368912816.69567555,2020-01,2020-01-05T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,394911698.5583343,2020-02,2020-02-04T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,409037343.2595216,2020-03,2020-03-05T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,505183229.17523396,2020-04,2020-04-04T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,570290073.8310846,2020-05,2020-05-04T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,630507946.8746055,2020-06,2020-06-03T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,746026167.7655823,2020-07,2020-07-03T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,746334784.3842434,2020-08,2020-08-02T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,783424418.6192619,2020-09,2020-09-01T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,811635150.363724,2020-10,2020-10-01T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,891322481.952594,2020-10,2020-10-31T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,1016997540.7298218,2020-11,2020-11-30T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,1268419587.319529,2020-12,2020-12-30T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,1502588190.8779023,2021-01,2021-01-29T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,1721683424.352942,2021-02,2021-02-28T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,2078115647.1602085,2021-03,2021-03-30T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,2474471559.7670546,2021-04,2021-04-29T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,2354953009.76849,2021-05,2021-05-29T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,2791315424.7436624,2021-06,2021-06-28T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,3406594584.73215,2021-07,2021-07-28T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,2798340757.7638893,2021-08,2021-08-27T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,4213241235.1358757,2021-09,2021-09-26T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,3796318608.0902715,2021-10,2021-10-26T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,4293900863.3037457,2021-11,2021-11-25T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,4652665976.698701,2021-12,2021-12-25T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,4850106720.765064,2022-01,2022-01-24T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,4354728530.350838,2022-02,2022-02-23T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,5273853813.075114,2022-03,2022-03-25T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,5882560975.241658,2022-04,2022-04-24T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,6558890373.010931,2022-05,2022-05-24T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,6199491171.066776,2022-06,2022-06-23T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,6644350106.503918,2022-07,2022-07-23T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,7584677082.054116,2022-08,2022-08-22T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,7879485190.736052,2022-09,2022-09-21T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,9200804682.798437,2022-10,2022-10-21T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,7997203496.75416,2022-11,2022-11-20T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,10042892831.327976,2022-12,2022-12-20T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,12166032022.158487,2023-01,2023-01-19T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,12858796490.699406,2023-02,2023-02-18T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,12248719751.760649,2023-03,2023-03-20T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,13712409390.556831,2023-04,2023-04-19T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,14804762694.056248,2023-05,2023-05-19T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,17344879806.37159,2023-06,2023-06-18T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,18852638851.751728,2023-07,2023-07-18T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,22894195992.10995,2023-08,2023-08-17T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,25876194014.404545,2023-09,2023-09-16T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,28996719879.691437,2023-10,2023-10-16T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,29947829593.08827,2023-11,2023-11-15T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,40963448775.79514,2023-12,2023-12-15T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,44489152998.71364,2024-01,2024-01-14T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,49628235512.889565,2024-02,2024-02-13T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,67366269964.528694,2024-03,2024-03-14T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,77699566725.27402,2024-04,2024-04-13T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,90611195241.2579,2024-05,2024-05-13T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,102618920167.55507,2024-06,2024-06-12T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,117405066957.37354,2024-07,2024-07-12T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,116434634788.11797,2024-08,2024-08-11T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,128736736356.23322,2024-09,2024-09-10T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,170382101694.3509,2024-10,2024-10-10T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,195470008204.12143,2024-11,2024-11-09T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,213422165977.47382,2024-12,2024-12-09T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,260443232404.33618,2025-01,2025-01-08T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,307968452379.15186,2025-02,2025-02-07T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,337538200692.6976,2025-03,2025-03-09T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,430342549079.4353,2025-04,2025-04-08T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,475997421432.22687,2025-05,2025-05-08T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,535515351101.29486,2025-06,2025-06-07T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,630723959585.6499,2025-07,2025-07-07T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,738473073286.748,2025-08,2025-08-06T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,650766052489.9438,2025-09,2025-09-05T00:00:00
NeuralNet Labs,AI/ML,Finance,operating_expenses,644166020494.0704,2025-10,2025-10-05T00:00:00
